budget,genres,id,original_language,original_title,popularity,production_companies,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,sentiment_score,profit,hit,release_month,roi,is_big_budget,popularity_bin,main_genre,overview
15000000,"[{'id': 27, 'name': 'Horror'}]",132232,en,Mama,47.455148,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Toma 78"", ""id"": 10677}, {""name"": ""De Milo"", ""id"": 10678}]",1/17/2013,146497771,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Mama,6,1401,0.019255051,131497771,1,1,8.766518067,0,3,Horror,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night."
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",11153,en,National Lampoon's Vacation,22.838834,"[{""name"": ""Warner Bros."", ""id"": 6194}]",7/28/1983,61399552,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",National Lampoon's Vacation,7.1,410,0.25,46399552,1,7,3.093303467,0,2,Comedy,"Clark Griswold is on a quest to take his family on a quest to Walley World theme park for a vacation, but things don't go exactly as planned."
15000000,"[{'id': 35, 'name': 'Comedy'}]",208134,en,Jackass Presents: Bad Grandpa,27.165222,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Dickhouse Productions"", ""id"": 6328}]",10/22/2013,151831537,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Bad Grandpa,6,680,0,136831537,1,10,9.122102467,0,2,Comedy,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy."
15000000,"[{'id': 18, 'name': 'Drama'}]",1165,en,The Queen,19.113278,"[{""name"": ""BIM Distribuzione"", ""id"": 225}, {""name"": ""Granada Film Productions"", ""id"": 247}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Path\u00e9 Renn Productions"", ""id"": 866}, {""name"": ""Path\u00e9 Pictures International"", ""id"": 1178}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Future Films"", ""id"": 10843}, {""name"": ""France 3 Cinema"", ""id"": 16804}]",9/15/2006,123384128,103,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",The Queen,6.8,338,-0.04,108384128,1,9,7.225608533,0,2,Drama,"The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning."
15000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",4011,en,Beetlejuice,58.553213,"[{""name"": ""Geffen Company, The"", ""id"": 4354}, {""name"": ""Warner Bros."", ""id"": 6194}]",2/29/1988,73326666,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Beetlejuice,7.1,1444,0.112121212,58326666,1,2,3.8884444,0,3,Fantasy,"Thanks to an untimely demise via drowning, a young couple end up as poltergeists in their New England farmhouse, where they fail to meet the challenge of scaring away the insufferable new owners, who want to make drastic changes. In desperation, the undead newlyweds turn to an expert frightmeister, but he's got a diabolical agenda of his own."
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",17202,en,Why Did I Get Married?,2.005111,"[{""name"": ""Lions Gate Films"", ""id"": 35}]",10/12/2007,55184721,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Why Did I Get Married?,6.1,33,0.169444444,40184721,1,10,2.6789814,0,0,Comedy,"The film is about the difficulty of maintaining a solid relationship in modern times. Eight married college friends plus one other non-friend (all of whom have achieved middle to upper class economic status) go to Colorado for their annual week-long reunion, but the mood shifts when one couple's infidelity comes to light. Secrets are revealed and each couple begins to question their own marriage"
18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9587,en,Little Women,16.418639,"[{""name"": ""Columbia Pictures"", ""id"": 5}]",12/21/1994,0,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Little Women,7,215,0,-18000000,0,12,-1,0,2,Drama,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household."
17000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",65086,en,The Woman in Black,43.675191,"[{""name"": ""Hammer Film Productions"", ""id"": 1314}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Film i V\u00e4st"", ""id"": 6417}, {""name"": ""Talisman Productions"", ""id"": 8989}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Filmgate Films"", ""id"": 18230}]",2/1/2012,127730736,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Woman in Black,6.1,1206,-0.048809524,110730736,1,2,6.513572706,0,3,Drama,"The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity."
15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10053,en,When a Stranger Calls,4.688212,"[{""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Screen Gems"", ""id"": 3287}]",2/3/2006,66966987,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",When a Stranger Calls,5.4,268,-0.29,51966987,1,2,3.4644658,0,1,Horror,"Far away from the site of a gruesome murder, a teenager named Jill Johnson arrives at a luxurious home for a baby-sitting job. With the children fast asleep, she settles in for what she expects to be an ordinary evening. Soon, the ringing of a phone and the frightening words of a sadistic caller turn Jill's routine experience into a night of terror."
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11870,en,Big Fat Liar,9.125594,"[{""name"": ""Universal Pictures"", ""id"": 33}]",2/8/2002,52970014,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Big Fat Liar,5.6,197,0.608333333,37970014,1,2,2.531334267,0,1,Comedy,"Fourteen-year-old Jason Shepherd (Muniz) has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf (Paul Giamatti) steals his class paper and turns it into a smash movie, no one believes Jason's latest tall tale! On a cross-country adventure to set the record straight, Jason and best friend Kaylee (Bynes) devise a high-tech plan to squeeze the truth out of Wolf."
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",11778,en,The Deer Hunter,19.786392,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""EMI Films Ltd."", ""id"": 538}]",12/8/1978,50000000,183,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}]",The Deer Hunter,7.8,921,0.24047619,35000000,1,12,2.333333333,0,2,Drama,"A group of working-class friends decides to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return."
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",586,en,Wag the Dog,13.581966,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Tribeca Productions"", ""id"": 11391}, {""name"": ""Baltimore Pictures"", ""id"": 11407}]",12/25/1997,64256513,97,"[{""iso_639_1"": ""sq"", ""name"": ""shqip""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Wag the Dog,6.7,270,0,49256513,1,12,3.283767533,0,2,Comedy,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war."
17000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",18736,en,The Lizzie McGuire Movie,11.927667,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Teen Life Productions"", ""id"": 89603}]",4/25/2003,55534455,94,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Lizzie McGuire Movie,5.7,280,0,38534455,1,4,2.266732647,0,1,Family,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy."
35000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",134411,en,Snitch,30.556135,"[{""name"": ""Front Street Productions"", ""id"": 1450}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Spitfire Pictures"", ""id"": 14739}]",2/21/2013,42930462,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Snitch,5.8,1138,0.107142857,7930462,1,2,0.226584629,0,3,Thriller,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive."
15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",287903,en,Krampus,31.565117,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}]",11/26/2015,61548707,98,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Krampus,5.9,584,0,46548707,1,11,3.103247133,0,3,Horror,A horror comedy based on the ancient legend about a pagan creature who punishes children on Christmas.
15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",9276,en,The Faculty,21.535126,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Los Hooligans Productions"", ""id"": 11705}]",12/25/1998,40283321,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Faculty,6.2,492,-0.269,25283321,1,12,1.685554733,0,2,Horror,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet! As mind-controlling parasites rapidly begin spreading from the faculty to the students' bodies, it's ultimately up to the few who are left – an unlikely collection of loners, leaders, nerds and jocks – to save the world from alien domination."
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",15765,en,What's Love Got to Do with It,7.921311,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]",6/9/1993,0,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",What's Love Got to Do with It,6.9,72,0.5,0,0,6,0,0,1,Drama,A film about the singer Tina Turner and how she rose to stardom with her abusive husband Ike Turner and how she gained the courage to break free.
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2142,en,Cop Land,19.284129,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Across the River Productions"", ""id"": 978}, {""name"": ""Woods Entertainment"", ""id"": 979}]",8/15/1997,44862187,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Cop Land,6.6,382,-0.146153846,29862187,1,8,1.990812467,0,2,Action,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law."
16000000,"[{'id': 35, 'name': 'Comedy'}]",11397,en,Not Another Teen Movie,23.423082,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Neal H. Moritz Productions"", ""id"": 2882}]",12/7/2001,66468332,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Not Another Teen Movie,5.5,431,0.065952381,50468332,1,12,3.15427075,0,2,Comedy,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movie genre."
7000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",77016,en,End of Watch,49.517264,"[{""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Hedge Fund Film Partners"", ""id"": 11449}, {""name"": ""Crave Films"", ""id"": 16312}, {""name"": ""Knightsbridge Entertainment"", ""id"": 46961}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}, {""name"": ""5150 Action"", ""id"": 47354}]",9/20/2012,48126384,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",End of Watch,7.2,1170,-0.016666667,41126384,1,9,5.875197714,0,3,Crime,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.
15000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11478,en,The Skulls,11.375032,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Cranium Films"", ""id"": 11482}]",3/31/2000,35007180,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Skulls,5.8,156,0.105555556,20007180,1,3,1.333812,0,1,Crime,"Luke's exultance at being selected for The Skulls (a secret society bred within the walls of a prominent Ivy League Campus) is soon overshadowed when he realises that all is 'not well in Wonderland'. For The Skulls is a breeding ground for the future powerful and elite. It's not only a far cry from his working class background, but it also hallows its own deep and dark secrets."
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",266856,en,The Theory of Everything,61.182331,"[{""name"": ""Working Title Films"", ""id"": 10163}]",11/26/2014,123726688,123,"[{""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",The Theory of Everything,7.8,3311,0.611111111,108726688,1,11,7.248445867,0,3,Drama,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde."
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",13411,en,Malibu's Most Wanted,7.314796,"[{""name"": ""Karz Entertainment"", ""id"": 4194}, {""name"": ""Big Ticket Productions"", ""id"": 4195}, {""name"": ""Warner Bros."", ""id"": 6194}]",4/10/2003,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Malibu's Most Wanted,4.7,77,0.142857143,0,0,4,0,0,1,Comedy,"Bill Gluckman, a wealthy white Jewish senator is running for the office of Governor. His son ""B-Rad"" dresses, speaks, and acts as if he were a gangster from the inner city. The campaign team members hire two actors, who don't know any more about inner-city life than B-Rad, to act as gang members, kidnap him, and take him to South Central Los Angeles where they hope Brad will be ""scared white""."
